"#","Nome do Produto","SKU","Categoria","Prioridade","Repostável","Status Post","Link do Produto","Link da Imagem","Legenda Instagram","Observações","Ordem de Postagem"
"2499","Chapéu Ramenzoni Indy Pêlo de Lebre Preto","RPL16-preto","Chapéu","Normal","Não","Não Postado","","","","","1843"
"2500","Chapéu Ramenzoni Pêlo de Lebre 3X Modelo Retrô Marrom com Viés branco","XXX601-Pêlo de Lebre Marrom","Chapéu","Normal","Não","Não Postado","","","","","1844"
"2501","Chapéu Ramenzoni Pêlo de Lebre XXX Cury Cinza","XXX501-cinza","Chapéu","Normal","Não","Não Postado","","","","","1845"
"2502","Chapéu Ramenzoni Pêlo de Lebre XXX Cury Marrom","XXX501-marrom","Chapéu","Normal","Não","Não Postado","","","","","1846"
"2503","Chapéu Ramenzoni Pêlo de Lebre XXX Cury Pino","XXX501-pino","Chapéu","Normal","Não","Não Postado","","","","","1847"
"2504","Chapéu Ramenzoni Pêlo de Lebre XXX Cury Preto","XXX501-preto","Chapéu","Normal","Não","Não Postado","","","","","1848"
"2505","Chapéu Ramenzoni Pêlo e Lã Cinza","RPL01-cinza","Chapéu","Normal","Não","Não Postado","","","","","1849"
"2506","Chapéu Ramenzoni Pêlo e Lã Marrom","RPL01-marrom","Chapéu","Normal","Não","Não Postado","","","","","1850"
"2507","Chapéu Ramenzoni Pêlo e Lã Pino","RPL01-pino","Chapéu","Normal","Não","Não Postado","","","","","1851"
"2508","Chapéu Ramenzoni Pêlo e Lã Preto","RPL01-preto","Chapéu","Normal","Não","Não Postado","","","","","1852"
"2509","Chapéu Rancher Sophie Bigalli Amber Brown","biga15250-amber brown","Chapéu","Normal","Não","Não Postado","","","","","1853"
"2510","Chapéu Ravelo Fibra Natural Sibu Company","017.01.13.001","Chapéu","Normal","Não","Não Postado","","","","","1854"
"2511","Chapéu Ravelo Juta Natural Sibu Company","017.01.03.001","Chapéu","Normal","Não","Não Postado","","","","","1855"
"2512","Chapéu Ravelo Lona de Algodão Bege Sibu Company","017.01.02.002","Chapéu","Normal","Não","Não Postado","","","","","1856"
"2513","Chapéu Ravelo Lona de Algodão Crú Sibu Company","017.01.02.001","Chapéu","Normal","Não","Não Postado","","","","","1857"
"2518","Chapéu Regional Feltro Canyon-Preto-Tam 61","7054-Preto-Tam 61","Chapéu","Normal","Não","Não Postado","","","","","1858"
"2519","Chapéu Regional Malta Tabaco","14717","Chapéu","Normal","Não","Não Postado","","","","","1859"
"2523","Chapéu Regional Masculino Alvorada-Bege-Tam 62","15903-Bege-Tam 62","Chapéu","Normal","Não","Não Postado","","","","","1860"
"2524","Chapéu Rio Branco Bossa Nova Havana Proteção UV Bege Escuro","4191.cor 6-bege escuro","Chapéu","Normal","Não","Não Postado","","","","","1861"
"2525","Chapéu Rio Branco Bossa Nova Havana Proteção UV Café","4191.cor 7-café","Chapéu","Normal","Não","Não Postado","","","","","1862"
"2526","Chapéu Rio Branco Bossa Nova Havana Proteção UV Crú","4191.cor 4-crú","Chapéu","Normal","Não","Não Postado","","","","","1863"
"2527","Chapéu Rio Branco Classic Australiano Cinza","7017-cinza","Chapéu","Normal","Não","Não Postado","","","","","1864"
"2529","Chapéu Rio Branco Classic Australiano Preto","7017-preto","Chapéu","Normal","Não","Não Postado","","","","","1865"
"2530","Chapéu Rio Branco Classic Australiano-Cinza-Tam 59","7017-Cinza-Tam 59","Chapéu","Normal","Não","Não Postado","","","","","1866"
"2534","Chapéu Rio Branco Classic Australiano-Preto-Tam 61","7017-Preto-Tam 61","Chapéu","Normal","Não","Não Postado","","","","","1867"
"2535","Chapéu Rio Branco Clássico Indiana Juta","8048","Chapéu","Normal","Não","Não Postado","","","","","1868"
"2538","Chapéu Rio Branco Indiana Shantung 20X Soft","4023","Chapéu","Normal","Não","Não Postado","","","","","1869"
"2541","Chapéu Rio Branco Miguel Havana Proteção UV Crú","4380-cor 03-crú","Chapéu","Normal","Não","Não Postado","","","","","1870"
"2543","Chapéu Rio Branco Palheta Havana Azul Petróleo Proteção UV","4192.cor 12-azul petróleo","Chapéu","Normal","Não","Não Postado","","","","","1871"
"2544","Chapéu Rio Branco Palheta Havana Crú Proteção UV","4192.cor 03-crú","Chapéu","Normal","Não","Não Postado","","","","","1872"
"2545","Chapéu Rio Branco Palheta Havana Marrom Proteção UV","4192.cor 27-marrom","Chapéu","Normal","Não","Não Postado","","","","","1873"
"2546","Chapéu Rio Branco Pork Pie Havana Proteção UV Crú","4188.cor 03-crú","Chapéu","Normal","Não","Não Postado","","","","","1874"
"2547","Chapéu Rio Branco Pork Pie Havana Proteção UV Jeans","4188.cor 09-jeans","Chapéu","Normal","Não","Não Postado","","","","","1875"
"2548","Chapéu Rio Branco Social Soft 20X","41071","Chapéu","Normal","Não","Não Postado","","","","","1876"
"2549","Chapéu Rio Branco Social Soft 20X Ventilado","4107","Chapéu","Normal","Não","Não Postado","","","","","1877"
"2555","Chapéu Rio Branco Social Soft 20X-Marfim-Tam 60","41071-Marfim-Tam 60","Chapéu","Normal","Não","Não Postado","","","","","1878"
"2558","Chapéu Rock Samba Bangora Sibu Company","083.01.51.04","Chapéu","Normal","Não","Não Postado","","","","","1879"
"2559","Chapéu Rock Samba Shantung Amarelo Renda Sibu Company","060.01.60.03","Chapéu","Normal","Não","Não Postado","","","","","1880"
"2560","Chapéu Rock Samba Sibu Company Castor","032.10.81.13","Chapéu","Normal","Não","Não Postado","","","","","1881"
"2561","Chapéu Rock Samba Sibu Company Marrom","032.10.82.16","Chapéu","Normal","Não","Não Postado","","","","","1882"
"2562","Chapéu Rock Samba Sibu Company Preto","032.10.80.02","Chapéu","Normal","Não","Não Postado","","","","","1883"
"2563","Chapéu Rock Samba Super Fino Marrom Renda Sibu Company","060.01.56.13","Chapéu","Normal","Não","Não Postado","","","","","1884"
"2564","Chapéu Rock Samba Super Fino Sibu Company","060.01.53.12","Chapéu","Normal","Não","Não Postado","","","","","1885"
"2565","Chapéu Rock Santeiro Algas Marrom Sibu Company","037.01.67.05","Chapéu","Normal","Não","Não Postado","","","","","1886"
"2566","Chapéu Rock Santeiro Algas Preto Sibu Company","087.01.69.12","Chapéu","Normal","Não","Não Postado","","","","","1887"
"2567","Chapéu Rock Santeiro Bangora Marrom Sibu Company","058.01.52.03","Chapéu","Normal","Não","Não Postado","","","","","1888"
"2568","Chapéu Rock Santeiro Bangora Sibu Company","056.01.51.12","Chapéu","Normal","Não","Não Postado","","","","","1889"
"2569","Chapéu Rock Santeiro Shantung Amarelo Renda Sibu Company","054.01.60.13","Chapéu","Normal","Não","Não Postado","","","","","1890"
"2570","Chapéu Rock Santeiro Shantung Renda Sibu Company","011.01.58.12","Chapéu","Normal","Não","Não Postado","","","","","1891"
"2571","Chapéu Rock Santeiro Shantung Sibu Company","011.01.57.04","Chapéu","Normal","Não","Não Postado","","","","","1892"
"2572","Chapéu Rock Santeiro Sibu Company Castor","051.18.81.13","Chapéu","Normal","Não","Não Postado","","","","","1893"
"2573","Chapéu Rock Santeiro Sibu Company Marrom","051.18.82.16","Chapéu","Normal","Não","Não Postado","","","","","1894"
"2574","Chapéu Rock Santeiro Sibu Company Preto","051.18.80.02","Chapéu","Normal","Não","Não Postado","","","","","1895"
"2575","Chapéu Rock Santeiro Super Fino Branco Sibu Company","016.01.53.02","Chapéu","Normal","Não","Não Postado","","","","","1896"
"2576","Chapéu Rock Santeiro Super Fino Marrom Renda Sibu Company","057.01.56.13","Chapéu","Normal","Não","Não Postado","","","","","1897"
"2577","Chapéu Rock Sport Algas Marrom Sibu Company","076.03.67.57","Chapéu","Normal","Não","Não Postado","","","","","1898"
"2578","Chapéu Rock Sport Bangora Marrom Sibu Company","070.01.52.45","Chapéu","Normal","Não","Não Postado","","","","","1899"
"2579","Chapéu Rock Sport Bangora Sibu Company","070.01.51.57","Chapéu","Normal","Não","Não Postado","","","","","1900"
"2580","Chapéu Rock Sport Castor Sibu Company","067.16.81.57","Chapéu","Normal","Não","Não Postado","","","","","1901"
"2581","Chapéu Rock Sport Consagrado Gravado Castor","467.16.81.99","Chapéu","Normal","Não","Não Postado","","","","","1902"
"2582","Chapéu Rock Sport Consagrado Gravado Marrom","467.16.82.99","Chapéu","Normal","Não","Não Postado","","","","","1903"
"2583","Chapéu Rock Sport Consagrado Gravado Preto","467.16.80.99","Chapéu","Normal","Não","Não Postado","","","","","1904"
"2584","Chapéu Rock Sport Consagrado Strass Castor","367.16.81.99","Chapéu","Normal","Não","Não Postado","","","","","1905"
"2585","Chapéu Rock Sport Consagrado Strass Marrom","367.16.82.99","Chapéu","Normal","Não","Não Postado","","","","","1906"
"2586","Chapéu Rock Sport Consagrado Strass Preto","367.16.80.99","Chapéu","Normal","Não","Não Postado","","","","","1907"
"2587","Chapéu Rock Sport III Aberto Algas Marrom Sibu Company","022.02.67.13","Chapéu","Normal","Não","Não Postado","","","","","1908"
"2588","Chapéu Rock Sport III Aberto Big Brother Preto Sibu Company","096.02.65.14","Chapéu","Normal","Não","Não Postado","","","","","1909"
"2589","Chapéu Rock Sport III Algas Preto Sibu Company","022.01.69.02","Chapéu","Normal","Não","Não Postado","","","","","1910"
"2590","Chapéu Rock Sport III Bangora Rendado Sibu Company","038.02.51.57","Chapéu","Normal","Não","Não Postado","","","","","1911"
"2591","Chapéu Rock Sport III Bangora Sibu Company","038.01.51.12","Chapéu","Normal","Não","Não Postado","","","","","1912"
"2592","Chapéu Rock Sport III Big Brother Marrom Sibu Company","096.01.63.45","Chapéu","Normal","Não","Não Postado","","","","","1913"
"2593","Chapéu Rock Sport III Feltro Castor Sibu Company","033.17.81.03","Chapéu","Normal","Não","Não Postado","","","","","1914"
"2594","Chapéu Rock Sport III Feltro Marrom Sibu Company","033.17.82.05","Chapéu","Normal","Não","Não Postado","","","","","1915"
"2595","Chapéu Rock Sport III Feltro Preto Sibu Company","033.17.80.12","Chapéu","Normal","Não","Não Postado","","","","","1916"
"2596","Chapéu Rock Sport III Quebrado Bangora Marrom Sibu Company","038.03.52.45","Chapéu","Normal","Não","Não Postado","","","","","1917"
"2597","Chapéu Rock Sport III Quebrado Big Brother Branco Sibu Company","096.03.61.57","Chapéu","Normal","Não","Não Postado","","","","","1918"
"2598","Chapéu Rock Sport III Super Fino Sibu Company","098.01.53.57","Chapéu","Normal","Não","Não Postado","","","","","1919"
"2599","Chapéu Rock Sport Infantil Bangora Marrom Sibu Company","070.15.52.45","Chapéu","Normal","Não","Não Postado","","","","","1920"
"2600","Chapéu Rock Sport Infantil Sibu Company Castor","067.15.81.57","Chapéu","Normal","Não","Não Postado","","","","","1921"
"2601","Chapéu Rock Sport Infantil Sibu Company Marrom","067.15.82.05","Chapéu","Normal","Não","Não Postado","","","","","1922"
"2602","Chapéu Rock Sport Infantil Sibu Company Preto","067.15.80.16","Chapéu","Normal","Não","Não Postado","","","","","1923"
"2603","Chapéu Rock Sport Marrom Sibu Company","067.16.82.57","Chapéu","Normal","Não","Não Postado","","","","","1924"
"2604","Chapéu Rock Sport Preto Sibu Company","067.16.80.56","Chapéu","Normal","Não","Não Postado","","","","","1925"
"2605","Chapéu Rock Sport Quebrado Perdiz Sibu Company","072.03.66.14","Chapéu","Normal","Não","Não Postado","","","","","1926"
"2607","Chapéu Rock Sport Shantung Amarelo Renda Sibu Company","084.01.60.03","Chapéu","Normal","Não","Não Postado","","","","","1927"
"2608","Chapéu Rock Sport Shantung Branco Renda Sibu Company","084.01.58.04","Chapéu","Normal","Não","Não Postado","","","","","1928"
"2609","Chapéu Rock Sport Shantung Sibu Company","084.01.57.13","Chapéu","Normal","Não","Não Postado","","","","","1929"
"2610","Chapéu Rock Sport Sibu Company Castor Aba Aberta","067.11.91.57","Chapéu","Normal","Não","Não Postado","","","","","1930"
"2611","Chapéu Rock Sport Sibu Company Castor Aba Canoada","179.20.91.14","Chapéu","Normal","Não","Não Postado","","","","","1931"
"2612","Chapéu Rock Sport Sibu Company Castor Aba Fechada","179.13.91.16","Chapéu","Normal","Não","Não Postado","","","","","1932"
"2613","Chapéu Rock Sport Sibu Company Gelo","067.11.99.16.023","Chapéu","Normal","Não","Não Postado","","","","","1933"
"2614","Chapéu Rock Sport Sibu Company Gelo Aba 8cm","067.16.99.023.16","Chapéu","Normal","Não","Não Postado","","","","","1934"
"2615","Chapéu Rock Sport Sibu Company Marrom Aba Aberta","067.11.92.27","Chapéu","Normal","Não","Não Postado","","","","","1935"
"2616","Chapéu Rock Sport Sibu Company Marrom Aba Canoada","179.20.92.14","Chapéu","Normal","Não","Não Postado","","","","","1936"
"2617","Chapéu Rock Sport Sibu Company Marrom Aba Fechada","179.13.92.45","Chapéu","Normal","Não","Não Postado","","","","","1937"
"2618","Chapéu Rock Sport Sibu Company Preto Aba Aberta","067.11.90.16","Chapéu","Normal","Não","Não Postado","","","","","1938"
"2619","Chapéu Rock Sport Sibu Company Preto Aba Canoada","179.20.90.14","Chapéu","Normal","Não","Não Postado","","","","","1939"
"2620","Chapéu Rock Sport Sibu Company Preto Aba Fechada","179.13.90.14","Chapéu","Normal","Não","Não Postado","","","","","1940"
"2621","Chapéu Rock Sport Super Fino Sibu Company","086.01.53.12","Chapéu","Normal","Não","Não Postado","","","","","1941"
"2622","Chapéu Roma Azul","140193383222","Chapéu","Normal","Não","Não Postado","","","","","1942"
"2624","Chapéu Safari UV Line Areia com Proteção Solar","5010085006","Chapéu","Normal","Não","Não Postado","","","","","1943"
"2625","Chapéu Safari UV Line Kaki com Proteção Solar","5010085014","Chapéu","Normal","Não","Não Postado","","","","","1944"
"2626","Chapéu Safari UV Line Preto com Proteção Solar","5010085002","Chapéu","Normal","Não","Não Postado","","","","","1945"
"2627","Chapéu Salvador Lona de Algodão Bege Sibu Company","027.04.02.002","Chapéu","Normal","Não","Não Postado","","","","","1946"
"2628","Chapéu Salvador Lona de Algodão Crú Sibu Company","027.04.02.001","Chapéu","Normal","Não","Não Postado","","","","","1947"
"2629","Chapéu San Remo-Branco-Único - Proteção Solar Uv","05010011-Branco-Único","Chapéu","Normal","Não","Não Postado","","","","","1948"
"2630","Chapéu San Remo-Cáqui-Único - Proteção Solar UV","05010011-Cáqui-Único","Chapéu","Normal","Não","Não Postado","","","","","1949"
"2631","Chapéu Scala Fedora Ricky","DF630","Chapéu","Normal","Não","Não Postado","","","","","1950"
"2632","Chapéu Serrano Lona de Algodão Bege Sibu Company","030.05.02.002","Chapéu","Normal","Não","Não Postado","","","","","1951"
"2633","Chapéu Serrano Lona de Algodão Crú Sibu Company","030.05.02.001","Chapéu","Normal","Não","Não Postado","","","","","1952"
"2634","Chapéu Sertanejo Cury Cavalgada Campo Café","T.AND COUNTRY CAFÉ - ABA 8","Chapéu","Normal","Não","Não Postado","","","","","1953"
"2635","Chapéu Shangai - Proteção Solar UV-Marfim-Tam 56","CH122+64-Marfim-Tam 56","Chapéu","Normal","Não","Não Postado","","","","","1954"
"2636","Chapéu Shanghai Proteção Solar UV","502004306406","Chapéu","Normal","Não","Não Postado","","","","","1955"
"2637","Chapéu Shanghai UV Line Proteção Solar UV Areia","0502004331308-areia","Chapéu","Normal","Não","Não Postado","","","","","1956"
"2638","Chapéu Shantung 4x Weekender","180127433270","Chapéu","Normal","Não","Não Postado","","","","","1957"
"2639","Chapéu Shantung Bege Marcatto Fita de Couro","15870-bege","Chapéu","Normal","Não","Não Postado","","","","","1958"
"2640","Chapéu Shantung Dominic Fita Listrada Azul","15886-fita azul","Chapéu","Normal","Não","Não Postado","","","","","1959"
"2641","Chapéu Shantung Lola Marfim","15877-marfim","Chapéu","Normal","Não","Não Postado","","","","","1960"
"2642","Chapéu Shantung Marcatto Fita Preta Bicolor","15965-fita 9085","Chapéu","Normal","Não","Não Postado","","","","","1961"
"2643","Chapéu Shantung Marfim Marcatto Fita de Couro","15870-marfim","Chapéu","Normal","Não","Não Postado","","","","","1962"
"2644","Chapéu Shantung Maroto Fita Listrada Vinho","15886-fita vinho","Chapéu","Normal","Não","Não Postado","","","","","1963"
"2645","Chapéu Shantung Melbourne 16x","180128003270","Chapéu","Normal","Não","Não Postado","","","","","1964"
